ts,machine_id,i_rms_a,v_nominal,pf_assumed,kw_est,temp_c,state_label,notes,drift_type
2026-09-06T11:22:51Z,laptop_charger_01,0.19,238.72,0.9,0.041,32.5,ACTIVE,normal_run,none
2026-09-06T11:22:53Z,laptop_charger_01,0.19,238.59,0.9,0.041,32.5,ACTIVE,normal_run,none
2026-09-06T11:22:55Z,laptop_charger_01,0.2,238.74,0.9,0.041,32.5,ACTIVE,normal_run,none
2026-09-06T11:22:57Z,laptop_charger_01,0.19,238.6,0.91,0.042,32.5,ACTIVE,normal_run,none
2026-09-06T11:22:59Z,laptop_charger_01,0.19,238.68,0.9,0.04,32.5,ACTIVE,normal_run,none
2026-09-06T11:23:01Z,laptop_charger_01,0.19,238.55,0.91,0.042,32.5,ACTIVE,normal_run,none
2026-09-06T11:23:03Z,laptop_charger_01,0.19,238.56,0.9,0.041,32.5,ACTIVE,normal_run,none
2026-09-06T11:23:05Z,laptop_charger_01,0.19,238.62,0.9,0.04,32.5,ACTIVE,normal_run,none
2026-09-06T11:23:07Z,laptop_charger_01,0.19,238.38,0.9,0.04,32.5,ACTIVE,normal_run,none
2026-09-06T11:23:09Z,laptop_charger_01,0.19,238.53,0.9,0.042,32.5,ACTIVE,normal_run,none
2026-09-06T11:23:11Z,laptop_charger_01,0.19,238.41,0.9,0.041,32.5,ACTIVE,normal_run,none
2026-09-06T11:23:13Z,laptop_charger_01,0.19,238.68,0.91,0.042,32.5,ACTIVE,normal_run,none
2026-09-06T11:23:15Z,laptop_charger_01,0.19,238.53,0.9,0.041,32.5,ACTIVE,normal_run,none
2026-09-06T11:23:17Z,laptop_charger_01,0.2,238.52,0.91,0.042,32.5,ACTIVE,normal_run,none
2026-09-06T11:23:18Z,laptop_charger_01,0.19,238.21,0.9,0.04,32.5,ACTIVE,normal_run,none
2026-09-06T11:23:20Z,laptop_charger_01,0.2,238.14,0.91,0.041,32.5,ACTIVE,normal_run,none
2026-09-06T11:23:22Z,laptop_charger_01,0.19,238.37,0.9,0.041,32.5,ACTIVE,normal_run,none
2026-09-06T11:23:24Z,laptop_charger_01,0.19,238.65,0.91,0.042,32.5,ACTIVE,normal_run,none
2026-09-06T11:23:26Z,laptop_charger_01,0.2,238.51,0.9,0.041,32.5,ACTIVE,normal_run,none
2026-09-06T11:23:28Z,laptop_charger_01,0.2,238.38,0.9,0.041,32.5,ACTIVE,normal_run,none
2026-09-06T11:23:30Z,laptop_charger_01,0.19,238.4,0.89,0.038,32.5,ACTIVE,normal_run,none
2026-09-06T11:23:32Z,laptop_charger_01,0.17,231.72,0.89,0.037,32.5,ACTIVE,normal_run,none
2026-09-06T11:23:34Z,laptop_charger_01,0.17,232.05,0.89,0.037,32.5,ACTIVE,normal_run,none
2026-09-06T11:23:36Z,laptop_charger_01,0.18,231.98,0.88,0.034,32.5,ACTIVE,normal_run,none
2026-09-06T11:23:38Z,laptop_charger_01,0.17,231.97,0.88,0.035,32.5,ACTIVE,normal_run,none
2026-09-06T11:23:40Z,laptop_charger_01,0.17,231.79,0.9,0.041,32.5,ACTIVE,normal_run,none
2026-09-06T11:23:42Z,laptop_charger_01,0.18,238.61,0.9,0.04,32.5,ACTIVE,normal_run,none
2026-09-06T11:23:44Z,laptop_charger_01,0.18,238.76,0.9,0.041,32.5,ACTIVE,normal_run,none
2026-09-06T11:23:46Z,laptop_charger_01,0.18,238.88,0.91,0.042,32.5,ACTIVE,normal_run,none
2026-09-06T11:23:47Z,laptop_charger_01,0.19,238.67,0.91,0.041,32.5,ACTIVE,normal_run,none
2026-09-06T11:23:49Z,laptop_charger_01,0.19,238.7,0.9,0.041,32.5,ACTIVE,normal_run,none
2026-09-06T11:23:51Z,laptop_charger_01,0.19,238.8,0.91,0.042,32.5,ACTIVE,normal_run,none
2026-09-06T11:23:53Z,laptop_charger_01,0.2,238.78,0.91,0.042,32.5,ACTIVE,normal_run,none
2026-09-06T11:23:55Z,laptop_charger_01,0.19,238.94,0.91,0.043,32.5,ACTIVE,normal_run,none
2026-09-06T11:23:57Z,laptop_charger_01,0.19,238.88,0.9,0.041,32.5,ACTIVE,normal_run,none
2026-09-06T11:23:59Z,laptop_charger_01,0.19,238.72,0.9,0.042,32.5,ACTIVE,normal_run,none
2026-09-06T11:24:01Z,laptop_charger_01,0.19,238.65,0.9,0.04,32.5,ACTIVE,normal_run,none
2026-09-06T11:24:03Z,laptop_charger_01,0.19,238.96,0.9,0.039,32.5,ACTIVE,normal_run,none
2026-09-06T11:24:05Z,laptop_charger_01,0.19,239.18,0.9,0.04,32.5,ACTIVE,normal_run,none
2026-09-06T11:24:07Z,laptop_charger_01,0.19,239.07,0.91,0.044,32.5,ACTIVE,normal_run,none
2026-09-06T11:24:09Z,laptop_charger_01,0.19,239.18,0.9,0.041,32.5,ACTIVE,normal_run,none
2026-09-06T11:24:11Z,laptop_charger_01,0.2,239.13,0.91,0.042,32.5,ACTIVE,normal_run,none
2026-09-06T11:24:13Z,laptop_charger_01,0.19,239.0,0.9,0.041,32.5,ACTIVE,normal_run,none
2026-09-06T11:24:15Z,laptop_charger_01,0.19,239.0,0.9,0.039,32.5,ACTIVE,normal_run,none
2026-09-06T11:24:16Z,laptop_charger_01,0.19,239.27,0.9,0.04,32.5,ACTIVE,normal_run,none
2026-09-06T11:24:18Z,laptop_charger_01,0.19,239.37,0.9,0.04,32.5,ACTIVE,normal_run,none
2026-09-06T11:24:20Z,laptop_charger_01,0.19,239.09,0.9,0.04,32.5,ACTIVE,normal_run,none
2026-09-06T11:24:22Z,laptop_charger_01,0.19,239.32,0.9,0.04,32.5,ACTIVE,normal_run,none
2026-09-06T11:24:24Z,laptop_charger_01,0.19,239.26,0.9,0.041,32.5,ACTIVE,normal_run,none
2026-09-06T11:24:26Z,laptop_charger_01,0.19,239.53,0.9,0.041,32.5,ACTIVE,normal_run,none
2026-09-06T11:24:28Z,laptop_charger_01,0.19,239.43,0.91,0.042,32.5,ACTIVE,normal_run,none
2026-09-06T11:24:30Z,laptop_charger_01,0.19,239.28,0.9,0.041,32.5,ACTIVE,normal_run,none
2026-09-06T11:24:32Z,laptop_charger_01,0.19,239.42,0.9,0.041,32.5,ACTIVE,normal_run,none
2026-09-06T11:24:34Z,laptop_charger_01,0.19,239.41,0.91,0.042,32.5,ACTIVE,normal_run,none
2026-09-06T11:24:36Z,laptop_charger_01,0.19,239.34,0.9,0.041,32.5,ACTIVE,normal_run,none
2026-09-06T11:24:38Z,laptop_charger_01,0.19,239.38,0.9,0.042,32.5,ACTIVE,normal_run,none
2026-09-06T11:24:40Z,laptop_charger_01,0.19,239.03,0.9,0.041,32.5,ACTIVE,normal_run,none
2026-09-06T11:24:42Z,laptop_charger_01,0.19,239.01,0.9,0.041,32.5,ACTIVE,normal_run,none
2026-09-06T11:24:44Z,laptop_charger_01,0.19,239.37,0.9,0.041,32.5,ACTIVE,normal_run,none
2026-09-06T11:24:45Z,laptop_charger_01,0.2,239.01,0.9,0.04,32.5,ACTIVE,normal_run,none
2026-09-06T11:24:47Z,laptop_charger_01,0.19,238.97,0.9,0.04,32.5,ACTIVE,normal_run,none
2026-09-06T11:24:49Z,laptop_charger_01,0.2,238.96,0.9,0.04,32.5,ACTIVE,normal_run,none
2026-09-06T11:24:51Z,laptop_charger_01,0.19,239.27,0.9,0.039,32.5,ACTIVE,normal_run,none
2026-09-06T11:24:53Z,laptop_charger_01,0.19,239.13,0.9,0.041,32.5,ACTIVE,normal_run,none
2026-09-06T11:24:55Z,laptop_charger_01,0.18,239.31,0.9,0.041,32.5,ACTIVE,normal_run,none
2026-09-06T11:24:57Z,laptop_charger_01,0.18,239.21,0.91,0.042,32.5,ACTIVE,normal_run,none
2026-09-06T11:24:59Z,laptop_charger_01,0.18,238.85,0.9,0.041,32.5,ACTIVE,normal_run,none
2026-09-06T11:25:01Z,laptop_charger_01,0.19,238.7,0.9,0.04,32.5,ACTIVE,normal_run,none
2026-09-06T11:25:03Z,laptop_charger_01,0.19,238.69,0.91,0.042,32.5,ACTIVE,normal_run,none
2026-09-06T11:25:05Z,laptop_charger_01,0.19,238.89,0.9,0.042,32.5,ACTIVE,normal_run,none
2026-09-06T11:25:07Z,laptop_charger_01,0.19,238.91,0.9,0.041,32.5,ACTIVE,normal_run,none
2026-09-06T11:25:09Z,laptop_charger_01,0.18,238.83,0.9,0.041,32.5,ACTIVE,normal_run,none
2026-09-06T11:25:11Z,laptop_charger_01,0.18,238.67,0.9,0.039,32.5,ACTIVE,normal_run,none
2026-09-06T11:25:13Z,laptop_charger_01,0.19,238.81,0.9,0.04,32.5,ACTIVE,normal_run,none
2026-09-06T11:25:15Z,laptop_charger_01,0.19,238.76,0.9,0.041,32.5,ACTIVE,normal_run,none
2026-09-06T11:25:16Z,laptop_charger_01,0.19,238.9,0.9,0.04,32.5,ACTIVE,normal_run,none
2026-09-06T11:25:18Z,laptop_charger_01,0.19,238.76,0.9,0.04,32.5,ACTIVE,normal_run,none
2026-09-06T11:25:20Z,laptop_charger_01,0.19,238.58,0.9,0.038,32.5,ACTIVE,normal_run,none
2026-09-06T11:25:22Z,laptop_charger_01,0.18,238.75,0.9,0.04,32.5,ACTIVE,normal_run,none
2026-09-06T11:25:24Z,laptop_charger_01,0.19,238.97,0.9,0.039,32.5,ACTIVE,normal_run,none
2026-09-06T11:25:26Z,laptop_charger_01,0.19,238.64,0.9,0.038,32.5,ACTIVE,normal_run,none
2026-09-06T11:25:28Z,laptop_charger_01,0.19,238.78,0.9,0.038,32.5,ACTIVE,normal_run,none
2026-09-06T11:25:30Z,laptop_charger_01,0.19,238.43,0.91,0.041,32.5,ACTIVE,normal_run,none
2026-09-06T11:25:32Z,laptop_charger_01,0.19,238.79,0.9,0.041,32.5,ACTIVE,normal_run,none
2026-09-06T11:25:34Z,laptop_charger_01,0.19,238.68,0.9,0.039,32.5,ACTIVE,normal_run,none
2026-09-06T11:25:36Z,laptop_charger_01,0.19,238.47,0.9,0.039,32.5,ACTIVE,normal_run,none
2026-09-06T11:25:38Z,laptop_charger_01,0.19,238.72,0.9,0.039,32.5,ACTIVE,normal_run,none
2026-09-06T11:25:40Z,laptop_charger_01,0.18,238.71,0.9,0.038,32.5,ACTIVE,normal_run,none
2026-09-06T11:25:42Z,laptop_charger_01,0.19,238.75,0.9,0.038,32.5,ACTIVE,normal_run,none
2026-09-06T11:25:44Z,laptop_charger_01,0.2,238.58,0.9,0.038,32.5,ACTIVE,normal_run,none
2026-09-06T11:25:45Z,laptop_charger_01,0.2,238.55,0.9,0.038,32.5,ACTIVE,normal_run,none
2026-09-06T11:25:47Z,laptop_charger_01,0.19,238.74,0.9,0.04,32.5,ACTIVE,normal_run,none
2026-09-06T11:25:49Z,laptop_charger_01,0.19,238.72,0.9,0.04,32.5,ACTIVE,normal_run,none
2026-09-06T11:25:51Z,laptop_charger_01,0.19,238.6,0.9,0.039,32.5,ACTIVE,normal_run,none
2026-09-06T11:25:53Z,laptop_charger_01,0.19,238.84,0.9,0.039,32.5,ACTIVE,normal_run,none
2026-09-06T11:25:55Z,laptop_charger_01,0.19,238.94,0.9,0.04,32.5,ACTIVE,normal_run,none
2026-09-06T11:25:57Z,laptop_charger_01,0.19,239.18,0.9,0.04,32.5,ACTIVE,normal_run,none
2026-09-06T11:25:59Z,laptop_charger_01,0.19,238.83,0.9,0.039,32.5,ACTIVE,normal_run,none
2026-09-06T11:26:01Z,laptop_charger_01,0.19,238.97,0.9,0.039,32.5,ACTIVE,normal_run,none
2026-09-06T11:26:03Z,laptop_charger_01,0.19,238.91,0.9,0.039,32.5,ACTIVE,normal_run,none
2026-09-06T11:26:05Z,laptop_charger_01,0.19,239.11,0.9,0.04,32.5,ACTIVE,normal_run,none
2026-09-06T11:26:07Z,laptop_charger_01,0.2,238.89,0.9,0.039,32.5,ACTIVE,normal_run,none
2026-09-06T11:26:09Z,laptop_charger_01,0.19,238.95,0.9,0.04,32.5,ACTIVE,normal_run,none
2026-09-06T11:26:11Z,laptop_charger_01,0.19,238.91,0.9,0.039,32.5,ACTIVE,normal_run,none
2026-09-06T11:26:13Z,laptop_charger_01,0.19,238.89,0.9,0.04,32.5,ACTIVE,normal_run,none
2026-09-06T11:26:14Z,laptop_charger_01,0.19,238.73,0.9,0.039,32.5,ACTIVE,normal_run,none
2026-09-06T11:26:16Z,laptop_charger_01,0.19,238.59,0.9,0.04,32.5,ACTIVE,normal_run,none
2026-09-06T11:26:18Z,laptop_charger_01,0.18,238.75,0.9,0.039,32.5,ACTIVE,normal_run,none
2026-09-06T11:26:20Z,laptop_charger_01,0.18,238.6,0.9,0.041,32.5,ACTIVE,normal_run,none
2026-09-06T11:26:22Z,laptop_charger_01,0.19,238.92,0.9,0.04,32.5,ACTIVE,normal_run,none
2026-09-06T11:26:24Z,laptop_charger_01,0.2,238.82,0.9,0.04,32.5,ACTIVE,normal_run,none
2026-09-06T11:26:26Z,laptop_charger_01,0.19,238.85,0.9,0.04,32.5,ACTIVE,normal_run,none
2026-09-06T11:26:28Z,laptop_charger_01,0.2,239.01,0.9,0.039,32.5,ACTIVE,normal_run,none
2026-09-06T11:26:30Z,laptop_charger_01,0.19,238.81,0.9,0.039,32.5,ACTIVE,normal_run,none
2026-09-06T11:26:32Z,laptop_charger_01,0.19,238.71,0.9,0.039,32.5,ACTIVE,normal_run,none
2026-09-06T11:26:34Z,laptop_charger_01,0.17,232.15,0.88,0.034,32.5,ACTIVE,normal_run,none
2026-09-06T11:26:36Z,laptop_charger_01,0.17,232.13,0.88,0.034,32.5,ACTIVE,normal_run,none
2026-09-06T11:26:38Z,laptop_charger_01,0.17,232.15,0.88,0.034,32.5,ACTIVE,normal_run,none
2026-09-06T11:26:40Z,laptop_charger_01,0.17,232.08,0.88,0.034,32.5,ACTIVE,normal_run,none
2026-09-06T11:26:42Z,laptop_charger_01,0.18,232.08,0.88,0.034,32.5,ACTIVE,normal_run,none
2026-09-06T11:26:43Z,laptop_charger_01,0.19,239.0,0.9,0.04,32.5,ACTIVE,normal_run,none
2026-09-06T11:26:45Z,laptop_charger_01,0.19,238.92,0.9,0.04,32.5,ACTIVE,normal_run,none
2026-09-06T11:26:47Z,laptop_charger_01,0.2,238.75,0.9,0.041,32.5,ACTIVE,normal_run,none
2026-09-06T11:26:49Z,laptop_charger_01,0.2,238.59,0.9,0.039,32.5,ACTIVE,normal_run,none
2026-09-06T11:26:51Z,laptop_charger_01,0.19,238.73,0.9,0.04,32.5,ACTIVE,normal_run,none
2026-09-06T11:26:53Z,laptop_charger_01,0.19,238.52,0.9,0.039,32.5,ACTIVE,normal_run,none
2026-09-06T11:26:55Z,laptop_charger_01,0.18,238.83,0.9,0.039,32.5,ACTIVE,normal_run,none
2026-09-06T11:26:57Z,laptop_charger_01,0.18,238.31,0.9,0.04,32.5,ACTIVE,normal_run,none
2026-09-06T11:26:59Z,laptop_charger_01,0.19,238.57,0.9,0.039,32.5,ACTIVE,normal_run,none
2026-09-06T11:27:01Z,laptop_charger_01,0.18,238.64,0.9,0.039,32.5,ACTIVE,normal_run,none
2026-09-06T11:27:03Z,laptop_charger_01,0.19,238.91,0.9,0.038,32.5,ACTIVE,normal_run,none
2026-09-06T11:27:05Z,laptop_charger_01,0.19,239.03,0.9,0.038,32.5,ACTIVE,normal_run,none
2026-09-06T11:27:07Z,laptop_charger_01,0.2,238.91,0.9,0.037,32.5,ACTIVE,normal_run,none
2026-09-06T11:27:09Z,laptop_charger_01,0.19,238.8,0.9,0.039,32.5,ACTIVE,normal_run,none
2026-09-06T11:27:11Z,laptop_charger_01,0.19,238.88,0.9,0.038,32.5,ACTIVE,normal_run,none
2026-09-06T11:27:12Z,laptop_charger_01,0.19,239.07,0.9,0.04,32.5,ACTIVE,normal_run,none
2026-09-06T11:27:14Z,laptop_charger_01,0.18,238.74,0.9,0.041,32.5,ACTIVE,normal_run,none
2026-09-06T11:27:16Z,laptop_charger_01,0.19,238.87,0.9,0.04,32.5,ACTIVE,normal_run,none
2026-09-06T11:27:18Z,laptop_charger_01,0.18,239.12,0.9,0.04,32.5,ACTIVE,normal_run,none
2026-09-06T11:27:20Z,laptop_charger_01,0.19,238.89,0.9,0.04,32.5,ACTIVE,normal_run,none
2026-09-06T11:27:22Z,laptop_charger_01,0.18,238.98,0.9,0.04,32.5,ACTIVE,normal_run,none
2026-09-06T11:27:24Z,laptop_charger_01,0.18,239.25,0.9,0.04,32.5,ACTIVE,normal_run,none
2026-09-06T11:27:26Z,laptop_charger_01,0.19,239.23,0.9,0.041,32.5,ACTIVE,normal_run,none
2026-09-06T11:27:28Z,laptop_charger_01,0.18,239.01,0.9,0.041,32.5,ACTIVE,normal_run,none
2026-09-06T11:27:30Z,laptop_charger_01,0.19,239.0,0.9,0.039,32.5,ACTIVE,normal_run,none
2026-09-06T11:27:32Z,laptop_charger_01,0.19,239.07,0.9,0.038,32.5,ACTIVE,normal_run,none
2026-09-06T11:27:34Z,laptop_charger_01,0.19,238.85,0.9,0.04,32.5,ACTIVE,normal_run,none
2026-09-06T11:27:36Z,laptop_charger_01,0.19,239.03,0.9,0.039,32.5,ACTIVE,normal_run,none
2026-09-06T11:27:38Z,laptop_charger_01,0.19,238.7,0.9,0.04,32.5,ACTIVE,normal_run,none
2026-09-06T11:27:40Z,laptop_charger_01,0.19,238.89,0.9,0.04,32.5,ACTIVE,normal_run,none
2026-09-06T11:27:41Z,laptop_charger_01,0.19,238.63,0.9,0.04,32.5,ACTIVE,normal_run,none
2026-09-06T11:27:43Z,laptop_charger_01,0.19,238.89,0.9,0.04,32.5,ACTIVE,normal_run,none
2026-09-06T11:27:45Z,laptop_charger_01,0.19,238.94,0.9,0.04,32.5,ACTIVE,normal_run,none
2026-09-06T11:27:47Z,laptop_charger_01,0.19,238.91,0.9,0.04,32.5,ACTIVE,normal_run,none
2026-09-06T11:27:49Z,laptop_charger_01,0.19,239.27,0.9,0.04,32.5,ACTIVE,normal_run,none
2026-09-06T11:27:51Z,laptop_charger_01,0.19,238.94,0.9,0.041,32.5,ACTIVE,normal_run,none
2026-09-06T11:27:53Z,laptop_charger_01,0.19,238.85,0.9,0.04,32.5,ACTIVE,normal_run,none
2026-09-06T11:27:55Z,laptop_charger_01,0.19,239.1,0.9,0.042,32.5,ACTIVE,normal_run,none
2026-09-06T11:27:57Z,laptop_charger_01,0.18,238.98,0.9,0.041,32.5,ACTIVE,normal_run,none
2026-09-06T11:27:59Z,laptop_charger_01,0.18,238.94,0.9,0.04,32.5,ACTIVE,normal_run,none
2026-09-06T11:28:01Z,laptop_charger_01,0.18,238.89,0.9,0.041,32.5,ACTIVE,normal_run,none
2026-09-06T11:28:03Z,laptop_charger_01,0.18,238.79,0.9,0.041,32.5,ACTIVE,normal_run,none
2026-09-06T11:28:05Z,laptop_charger_01,0.19,239.07,0.9,0.041,32.5,ACTIVE,normal_run,none
2026-09-06T11:28:07Z,laptop_charger_01,0.19,238.79,0.9,0.041,32.5,ACTIVE,normal_run,none
2026-09-06T11:28:09Z,laptop_charger_01,0.19,238.9,0.9,0.04,32.5,ACTIVE,normal_run,none
2026-09-06T11:28:11Z,laptop_charger_01,0.19,238.79,0.9,0.04,32.5,ACTIVE,normal_run,none
2026-09-06T11:28:12Z,laptop_charger_01,0.18,238.8,0.9,0.039,32.5,ACTIVE,normal_run,none
2026-09-06T11:28:14Z,laptop_charger_01,0.18,238.8,0.9,0.04,32.5,ACTIVE,normal_run,none
2026-09-06T11:28:16Z,laptop_charger_01,0.18,238.87,0.9,0.04,32.5,ACTIVE,normal_run,none
2026-09-06T11:28:18Z,laptop_charger_01,0.19,238.7,0.9,0.041,32.5,ACTIVE,normal_run,none
2026-09-06T11:28:20Z,laptop_charger_01,0.19,238.65,0.9,0.041,32.5,ACTIVE,normal_run,none
2026-09-06T11:28:22Z,laptop_charger_01,0.19,238.6,0.9,0.04,32.5,ACTIVE,normal_run,none
2026-09-06T11:28:24Z,laptop_charger_01,0.19,238.67,0.9,0.04,32.5,ACTIVE,normal_run,none
2026-09-06T11:28:26Z,laptop_charger_01,0.19,238.53,0.9,0.039,32.5,ACTIVE,normal_run,none
2026-09-06T11:28:28Z,laptop_charger_01,0.19,238.41,0.9,0.039,32.5,ACTIVE,normal_run,none
2026-09-06T11:28:30Z,laptop_charger_01,0.19,238.41,0.9,0.038,32.5,ACTIVE,normal_run,none
2026-09-06T11:28:32Z,laptop_charger_01,0.19,238.05,0.9,0.038,32.5,ACTIVE,normal_run,none
2026-09-06T11:28:34Z,laptop_charger_01,0.19,238.54,0.9,0.038,32.5,ACTIVE,normal_run,none
2026-09-06T11:28:36Z,laptop_charger_01,0.19,238.34,0.9,0.039,32.5,ACTIVE,normal_run,none
2026-09-06T11:28:38Z,laptop_charger_01,0.19,238.45,0.9,0.04,32.5,ACTIVE,normal_run,none
2026-09-06T11:28:40Z,laptop_charger_01,0.19,238.34,0.9,0.04,32.5,ACTIVE,normal_run,none
2026-09-06T11:28:41Z,laptop_charger_01,0.19,238.4,0.9,0.038,32.5,ACTIVE,normal_run,none
2026-09-06T11:28:43Z,laptop_charger_01,0.19,238.39,0.9,0.039,32.5,ACTIVE,normal_run,none
2026-09-06T11:28:45Z,laptop_charger_01,0.19,238.69,0.9,0.039,32.5,ACTIVE,normal_run,none
2026-09-06T11:28:47Z,laptop_charger_01,0.19,238.32,0.9,0.039,32.5,ACTIVE,normal_run,none
2026-09-06T11:28:49Z,laptop_charger_01,0.19,238.45,0.9,0.039,32.5,ACTIVE,normal_run,none
2026-09-06T11:28:51Z,laptop_charger_01,0.19,238.33,0.9,0.039,32.5,ACTIVE,normal_run,none
2026-09-06T11:28:53Z,laptop_charger_01,0.19,238.42,0.9,0.039,32.5,ACTIVE,normal_run,none
2026-09-06T11:28:55Z,laptop_charger_01,0.18,238.29,0.9,0.04,32.5,ACTIVE,normal_run,none
2026-09-06T11:28:57Z,laptop_charger_01,0.19,238.32,0.9,0.039,32.5,ACTIVE,normal_run,none
2026-09-06T11:28:59Z,laptop_charger_01,0.19,238.33,0.9,0.039,32.5,ACTIVE,normal_run,none
2026-09-06T11:29:01Z,laptop_charger_01,0.19,238.2,0.9,0.04,32.5,ACTIVE,normal_run,none
2026-09-06T11:29:03Z,laptop_charger_01,0.19,238.29,0.9,0.039,32.5,ACTIVE,normal_run,none
2026-09-06T11:29:05Z,laptop_charger_01,0.19,238.24,0.9,0.04,32.5,ACTIVE,normal_run,none
2026-09-06T11:29:07Z,laptop_charger_01,0.19,238.24,0.9,0.039,32.5,ACTIVE,normal_run,none
2026-09-06T11:29:09Z,laptop_charger_01,0.19,238.4,0.9,0.039,32.5,ACTIVE,normal_run,none
2026-09-06T11:29:10Z,laptop_charger_01,0.19,238.51,0.9,0.039,32.5,ACTIVE,normal_run,none
2026-09-06T11:29:12Z,laptop_charger_01,0.19,238.06,0.9,0.04,32.5,ACTIVE,normal_run,none
2026-09-06T11:29:14Z,laptop_charger_01,0.19,238.63,0.9,0.041,32.5,ACTIVE,normal_run,none
2026-09-06T11:29:16Z,laptop_charger_01,0.19,238.22,0.9,0.041,32.5,ACTIVE,normal_run,none
2026-09-06T11:29:18Z,laptop_charger_01,0.19,238.16,0.9,0.04,32.5,ACTIVE,normal_run,none
2026-09-06T11:29:20Z,laptop_charger_01,0.19,238.28,0.9,0.04,32.5,ACTIVE,normal_run,none
2026-09-06T11:29:22Z,laptop_charger_01,0.19,238.24,0.9,0.04,32.5,ACTIVE,normal_run,none
2026-09-06T11:29:24Z,laptop_charger_01,0.18,238.33,0.9,0.04,32.5,ACTIVE,normal_run,none
2026-09-06T11:29:26Z,laptop_charger_01,0.18,238.42,0.9,0.04,32.5,ACTIVE,normal_run,none
2026-09-06T11:29:28Z,laptop_charger_01,0.19,238.09,0.9,0.04,32.5,ACTIVE,normal_run,none
2026-09-06T11:29:30Z,laptop_charger_01,0.18,238.31,0.9,0.04,32.5,ACTIVE,normal_run,none
2026-09-06T11:29:32Z,laptop_charger_01,0.19,238.42,0.9,0.04,32.5,ACTIVE,normal_run,none
2026-09-06T11:29:34Z,laptop_charger_01,0.18,233.19,0.88,0.034,32.5,ACTIVE,normal_run,none
2026-09-06T11:29:36Z,laptop_charger_01,0.17,232.07,0.88,0.034,32.5,ACTIVE,normal_run,none
2026-09-06T11:29:38Z,laptop_charger_01,0.17,231.93,0.88,0.034,32.5,ACTIVE,normal_run,none
2026-09-06T11:29:39Z,laptop_charger_01,0.17,232.0,0.88,0.035,32.5,ACTIVE,normal_run,none
2026-09-06T11:29:41Z,laptop_charger_01,0.17,231.87,0.88,0.035,32.5,ACTIVE,normal_run,none
2026-09-06T11:29:43Z,laptop_charger_01,0.19,238.67,0.9,0.041,32.5,ACTIVE,normal_run,none
2026-09-06T11:29:45Z,laptop_charger_01,0.19,238.62,0.9,0.04,32.5,ACTIVE,normal_run,none
2026-09-06T11:29:47Z,laptop_charger_01,0.2,238.68,0.9,0.042,32.5,ACTIVE,normal_run,none
2026-09-06T11:29:49Z,laptop_charger_01,0.19,238.64,0.9,0.039,32.5,ACTIVE,normal_run,none
2026-09-06T11:29:51Z,laptop_charger_01,0.19,238.9,0.9,0.039,32.5,ACTIVE,normal_run,none
2026-09-06T11:29:53Z,laptop_charger_01,0.19,238.78,0.9,0.038,32.5,ACTIVE,normal_run,none
2026-09-06T11:29:55Z,laptop_charger_01,0.19,239.03,0.9,0.039,32.5,ACTIVE,normal_run,none
2026-09-06T11:29:57Z,laptop_charger_01,0.19,238.55,0.9,0.039,32.5,ACTIVE,normal_run,none
2026-09-06T11:29:59Z,laptop_charger_01,0.19,238.65,0.9,0.038,32.5,ACTIVE,normal_run,none
2026-09-06T11:30:01Z,laptop_charger_01,0.19,238.77,0.9,0.04,32.5,ACTIVE,normal_run,none
2026-09-06T11:30:03Z,laptop_charger_01,0.19,238.73,0.9,0.038,32.5,ACTIVE,normal_run,none
2026-09-06T11:30:05Z,laptop_charger_01,0.19,238.8,0.9,0.038,32.5,ACTIVE,normal_run,none
2026-09-06T11:30:07Z,laptop_charger_01,0.19,238.8,0.9,0.038,32.5,ACTIVE,normal_run,none
2026-09-06T11:30:08Z,laptop_charger_01,0.19,238.7,0.9,0.039,32.5,ACTIVE,normal_run,none
2026-09-06T11:30:10Z,laptop_charger_01,0.18,238.65,0.9,0.039,32.5,ACTIVE,normal_run,none
2026-09-06T11:30:12Z,laptop_charger_01,0.19,238.77,0.9,0.04,32.5,ACTIVE,normal_run,none
2026-09-06T11:30:14Z,laptop_charger_01,0.19,238.5,0.9,0.042,32.5,ACTIVE,normal_run,none
2026-09-06T11:30:16Z,laptop_charger_01,0.19,238.52,0.9,0.04,32.5,ACTIVE,normal_run,none
2026-09-06T11:30:18Z,laptop_charger_01,0.19,238.37,0.9,0.04,32.5,ACTIVE,normal_run,none
2026-09-06T11:30:20Z,laptop_charger_01,0.19,238.3,0.9,0.04,32.5,ACTIVE,normal_run,none
2026-09-06T11:30:22Z,laptop_charger_01,0.19,238.33,0.9,0.04,32.5,ACTIVE,normal_run,none
2026-09-06T11:30:24Z,laptop_charger_01,0.19,238.53,0.9,0.04,32.5,ACTIVE,normal_run,none
2026-09-06T11:30:26Z,laptop_charger_01,0.19,238.86,0.9,0.039,32.5,ACTIVE,normal_run,none
2026-09-06T11:30:28Z,laptop_charger_01,0.19,238.68,0.9,0.039,32.5,ACTIVE,normal_run,none
2026-09-06T11:30:30Z,laptop_charger_01,0.19,238.82,0.9,0.04,32.5,ACTIVE,normal_run,none
2026-09-06T11:30:32Z,laptop_charger_01,0.18,238.84,0.9,0.04,32.5,ACTIVE,normal_run,none
2026-09-06T11:30:34Z,laptop_charger_01,0.19,238.76,0.9,0.04,32.5,ACTIVE,normal_run,none
