ts,machine_id,i_rms_a,v_nominal,pf_assumed,kw_est,temp_c,state_label,notes,i_mean_3samples,i_std_3samples
2020-02-02 23:38:15,compressor_01,0.0375,400.0,0.85,0.0221,56.77,OFF,MetroPT-3 industrial air compressor telemetry,0.0375,0.0
2020-02-02 23:38:25,compressor_01,0.0375,400.0,0.85,0.0221,56.65,OFF,MetroPT-3 industrial air compressor telemetry,0.0375,0.0
2020-02-02 23:38:35,compressor_01,0.0375,400.0,0.85,0.0221,56.82,OFF,MetroPT-3 industrial air compressor telemetry,0.0375,0.0
2020-02-02 23:38:44,compressor_01,0.0375,400.0,0.85,0.0221,56.65,OFF,MetroPT-3 industrial air compressor telemetry,0.0375,0.0
2020-02-02 23:38:54,compressor_01,0.0375,400.0,0.85,0.0221,56.53,OFF,MetroPT-3 industrial air compressor telemetry,0.0375,0.0
2020-02-02 23:39:04,compressor_01,0.0375,400.0,0.85,0.0221,56.55,OFF,MetroPT-3 industrial air compressor telemetry,0.0375,0.0
2020-02-02 23:39:14,compressor_01,0.04,400.0,0.85,0.0236,56.53,OFF,MetroPT-3 industrial air compressor telemetry,0.0383,0.0014
2020-02-02 23:39:24,compressor_01,0.0375,400.0,0.85,0.0221,56.5,OFF,MetroPT-3 industrial air compressor telemetry,0.0383,0.0014
2020-02-02 23:39:34,compressor_01,0.0375,400.0,0.85,0.0221,56.5,OFF,MetroPT-3 industrial air compressor telemetry,0.0383,0.0014
2020-02-02 23:39:44,compressor_01,0.0375,400.0,0.85,0.0221,56.42,OFF,MetroPT-3 industrial air compressor telemetry,0.0375,0.0
2020-02-02 23:39:54,compressor_01,0.0375,400.0,0.85,0.0221,56.5,OFF,MetroPT-3 industrial air compressor telemetry,0.0375,0.0
2020-02-02 23:40:04,compressor_01,0.0375,400.0,0.85,0.0221,56.48,OFF,MetroPT-3 industrial air compressor telemetry,0.0375,0.0
2020-02-02 23:40:14,compressor_01,0.0375,400.0,0.85,0.0221,56.42,OFF,MetroPT-3 industrial air compressor telemetry,0.0375,0.0
2020-02-02 23:40:24,compressor_01,0.0375,400.0,0.85,0.0221,56.32,OFF,MetroPT-3 industrial air compressor telemetry,0.0375,0.0
2020-02-02 23:40:33,compressor_01,0.0375,400.0,0.85,0.0221,56.3,OFF,MetroPT-3 industrial air compressor telemetry,0.0375,0.0
2020-02-02 23:40:43,compressor_01,0.0375,400.0,0.85,0.0221,56.32,OFF,MetroPT-3 industrial air compressor telemetry,0.0375,0.0
2020-02-02 23:40:53,compressor_01,0.0375,400.0,0.85,0.0221,56.32,OFF,MetroPT-3 industrial air compressor telemetry,0.0375,0.0
2020-02-02 23:41:03,compressor_01,0.0375,400.0,0.85,0.0221,56.2,OFF,MetroPT-3 industrial air compressor telemetry,0.0375,0.0
2020-02-02 23:41:13,compressor_01,0.0375,400.0,0.85,0.0221,56.32,OFF,MetroPT-3 industrial air compressor telemetry,0.0375,0.0
2020-02-02 23:41:23,compressor_01,0.0375,400.0,0.85,0.0221,56.22,OFF,MetroPT-3 industrial air compressor telemetry,0.0375,0.0
2020-02-02 23:41:33,compressor_01,0.0375,400.0,0.85,0.0221,56.18,OFF,MetroPT-3 industrial air compressor telemetry,0.0375,0.0
2020-02-02 23:41:43,compressor_01,0.0375,400.0,0.85,0.0221,56.12,OFF,MetroPT-3 industrial air compressor telemetry,0.0375,0.0
2020-02-02 23:41:53,compressor_01,0.0375,400.0,0.85,0.0221,56.12,OFF,MetroPT-3 industrial air compressor telemetry,0.0375,0.0
2020-02-02 23:42:03,compressor_01,0.0375,400.0,0.85,0.0221,56.02,OFF,MetroPT-3 industrial air compressor telemetry,0.0375,0.0
2020-02-02 23:42:13,compressor_01,0.0375,400.0,0.85,0.0221,56.02,OFF,MetroPT-3 industrial air compressor telemetry,0.0375,0.0
2020-02-02 23:42:22,compressor_01,0.0375,400.0,0.85,0.0221,55.98,OFF,MetroPT-3 industrial air compressor telemetry,0.0375,0.0
2020-02-02 23:42:32,compressor_01,0.0375,400.0,0.85,0.0221,55.9,OFF,MetroPT-3 industrial air compressor telemetry,0.0375,0.0
2020-02-02 23:42:42,compressor_01,0.0375,400.0,0.85,0.0221,55.98,OFF,MetroPT-3 industrial air compressor telemetry,0.0375,0.0
2020-02-02 23:42:52,compressor_01,0.0375,400.0,0.85,0.0221,55.92,OFF,MetroPT-3 industrial air compressor telemetry,0.0375,0.0
2020-02-02 23:43:02,compressor_01,0.0375,400.0,0.85,0.0221,55.95,OFF,MetroPT-3 industrial air compressor telemetry,0.0375,0.0
2020-02-02 23:43:12,compressor_01,0.0375,400.0,0.85,0.0221,55.9,OFF,MetroPT-3 industrial air compressor telemetry,0.0375,0.0
2020-02-02 23:43:22,compressor_01,0.0375,400.0,0.85,0.0221,55.85,OFF,MetroPT-3 industrial air compressor telemetry,0.0375,0.0
2020-02-02 23:43:32,compressor_01,0.0375,400.0,0.85,0.0221,55.8,OFF,MetroPT-3 industrial air compressor telemetry,0.0375,0.0
2020-02-02 23:43:42,compressor_01,0.0375,400.0,0.85,0.0221,55.82,OFF,MetroPT-3 industrial air compressor telemetry,0.0375,0.0
2020-02-02 23:43:52,compressor_01,0.0375,400.0,0.85,0.0221,55.62,OFF,MetroPT-3 industrial air compressor telemetry,0.0375,0.0
2020-02-02 23:44:02,compressor_01,0.0375,400.0,0.85,0.0221,55.65,OFF,MetroPT-3 industrial air compressor telemetry,0.0375,0.0
2020-02-02 23:44:12,compressor_01,0.0375,400.0,0.85,0.0221,55.75,OFF,MetroPT-3 industrial air compressor telemetry,0.0375,0.0
2020-02-02 23:44:21,compressor_01,0.0375,400.0,0.85,0.0221,55.6,OFF,MetroPT-3 industrial air compressor telemetry,0.0375,0.0
2020-02-02 23:44:31,compressor_01,0.0375,400.0,0.85,0.0221,55.58,OFF,MetroPT-3 industrial air compressor telemetry,0.0375,0.0
2020-02-02 23:44:41,compressor_01,0.0375,400.0,0.85,0.0221,55.58,OFF,MetroPT-3 industrial air compressor telemetry,0.0375,0.0
2020-02-02 23:44:51,compressor_01,0.0375,400.0,0.85,0.0221,55.38,OFF,MetroPT-3 industrial air compressor telemetry,0.0375,0.0
2020-02-02 23:45:01,compressor_01,0.0375,400.0,0.85,0.0221,55.4,OFF,MetroPT-3 industrial air compressor telemetry,0.0375,0.0
2020-02-02 23:45:11,compressor_01,0.0375,400.0,0.85,0.0221,55.4,OFF,MetroPT-3 industrial air compressor telemetry,0.0375,0.0
2020-02-02 23:45:21,compressor_01,0.0375,400.0,0.85,0.0221,55.4,OFF,MetroPT-3 industrial air compressor telemetry,0.0375,0.0
2020-02-02 23:45:31,compressor_01,0.0375,400.0,0.85,0.0221,55.42,OFF,MetroPT-3 industrial air compressor telemetry,0.0375,0.0
2020-02-02 23:45:41,compressor_01,0.0375,400.0,0.85,0.0221,55.32,OFF,MetroPT-3 industrial air compressor telemetry,0.0375,0.0
2020-02-02 23:45:51,compressor_01,0.0375,400.0,0.85,0.0221,55.38,OFF,MetroPT-3 industrial air compressor telemetry,0.0375,0.0
2020-02-02 23:46:01,compressor_01,0.0375,400.0,0.85,0.0221,55.22,OFF,MetroPT-3 industrial air compressor telemetry,0.0375,0.0
2020-02-02 23:46:10,compressor_01,0.0375,400.0,0.85,0.0221,55.2,OFF,MetroPT-3 industrial air compressor telemetry,0.0375,0.0
2020-02-02 23:46:20,compressor_01,0.0375,400.0,0.85,0.0221,55.25,OFF,MetroPT-3 industrial air compressor telemetry,0.0375,0.0
2020-02-02 23:46:30,compressor_01,0.0375,400.0,0.85,0.0221,55.1,OFF,MetroPT-3 industrial air compressor telemetry,0.0375,0.0
2020-02-02 23:46:40,compressor_01,0.0375,400.0,0.85,0.0221,55.02,OFF,MetroPT-3 industrial air compressor telemetry,0.0375,0.0
2020-02-02 23:46:50,compressor_01,0.0375,400.0,0.85,0.0221,55.12,OFF,MetroPT-3 industrial air compressor telemetry,0.0375,0.0
2020-02-02 23:47:00,compressor_01,0.0375,400.0,0.85,0.0221,55.02,OFF,MetroPT-3 industrial air compressor telemetry,0.0375,0.0
2020-02-02 23:47:10,compressor_01,0.0375,400.0,0.85,0.0221,55.02,OFF,MetroPT-3 industrial air compressor telemetry,0.0375,0.0
2020-02-02 23:47:20,compressor_01,0.0375,400.0,0.85,0.0221,55.02,OFF,MetroPT-3 industrial air compressor telemetry,0.0375,0.0
2020-02-02 23:47:30,compressor_01,0.0375,400.0,0.85,0.0221,54.9,OFF,MetroPT-3 industrial air compressor telemetry,0.0375,0.0
2020-02-02 23:47:40,compressor_01,0.0375,400.0,0.85,0.0221,54.98,OFF,MetroPT-3 industrial air compressor telemetry,0.0375,0.0
2020-02-02 23:47:50,compressor_01,0.0375,400.0,0.85,0.0221,55.0,OFF,MetroPT-3 industrial air compressor telemetry,0.0375,0.0
2020-02-02 23:47:59,compressor_01,0.0375,400.0,0.85,0.0221,55.02,OFF,MetroPT-3 industrial air compressor telemetry,0.0375,0.0
2020-02-02 23:48:09,compressor_01,0.0375,400.0,0.85,0.0221,54.92,OFF,MetroPT-3 industrial air compressor telemetry,0.0375,0.0
2020-02-02 23:48:19,compressor_01,0.0375,400.0,0.85,0.0221,54.82,OFF,MetroPT-3 industrial air compressor telemetry,0.0375,0.0
2020-02-02 23:48:29,compressor_01,0.0375,400.0,0.85,0.0221,54.8,OFF,MetroPT-3 industrial air compressor telemetry,0.0375,0.0
2020-02-02 23:48:39,compressor_01,0.0375,400.0,0.85,0.0221,54.72,OFF,MetroPT-3 industrial air compressor telemetry,0.0375,0.0
2020-02-02 23:48:49,compressor_01,0.0375,400.0,0.85,0.0221,54.7,OFF,MetroPT-3 industrial air compressor telemetry,0.0375,0.0
2020-02-02 23:48:59,compressor_01,0.0375,400.0,0.85,0.0221,54.8,OFF,MetroPT-3 industrial air compressor telemetry,0.0375,0.0
2020-02-02 23:49:09,compressor_01,0.0375,400.0,0.85,0.0221,54.68,OFF,MetroPT-3 industrial air compressor telemetry,0.0375,0.0
2020-02-02 23:49:19,compressor_01,0.0375,400.0,0.85,0.0221,54.62,OFF,MetroPT-3 industrial air compressor telemetry,0.0375,0.0
2020-02-02 23:49:29,compressor_01,0.0375,400.0,0.85,0.0221,54.7,OFF,MetroPT-3 industrial air compressor telemetry,0.0375,0.0
2020-02-02 23:49:39,compressor_01,0.0375,400.0,0.85,0.0221,54.6,OFF,MetroPT-3 industrial air compressor telemetry,0.0375,0.0
2020-02-02 23:49:48,compressor_01,0.0375,400.0,0.85,0.0221,54.62,OFF,MetroPT-3 industrial air compressor telemetry,0.0375,0.0
2020-02-02 23:49:58,compressor_01,0.0375,400.0,0.85,0.0221,54.53,OFF,MetroPT-3 industrial air compressor telemetry,0.0375,0.0
2020-02-02 23:50:08,compressor_01,0.0375,400.0,0.85,0.0221,54.53,OFF,MetroPT-3 industrial air compressor telemetry,0.0375,0.0
2020-02-02 23:50:18,compressor_01,0.04,400.0,0.85,0.0236,54.4,OFF,MetroPT-3 industrial air compressor telemetry,0.0383,0.0014
2020-02-02 23:50:28,compressor_01,0.0375,400.0,0.85,0.0221,54.5,OFF,MetroPT-3 industrial air compressor telemetry,0.0383,0.0014
2020-02-02 23:50:38,compressor_01,5.4375,400.0,0.85,3.2021,54.42,ACTIVE,MetroPT-3 industrial air compressor telemetry,1.8383,3.117
2020-02-02 23:50:48,compressor_01,5.8275,400.0,0.85,3.4318,54.4,ACTIVE,MetroPT-3 industrial air compressor telemetry,3.7675,3.2362
2020-02-02 23:50:58,compressor_01,5.89,400.0,0.85,3.4686,54.35,ACTIVE,MetroPT-3 industrial air compressor telemetry,5.7183,0.2452
2020-02-02 23:51:08,compressor_01,5.8075,400.0,0.85,3.42,54.4,ACTIVE,MetroPT-3 industrial air compressor telemetry,5.8417,0.043
2020-02-02 23:51:18,compressor_01,6.025,400.0,0.85,3.5481,54.32,ACTIVE,MetroPT-3 industrial air compressor telemetry,5.9075,0.1098
2020-02-02 23:51:28,compressor_01,6.03,400.0,0.85,3.5511,54.5,ACTIVE,MetroPT-3 industrial air compressor telemetry,5.9542,0.127
2020-02-02 23:51:37,compressor_01,6.21,400.0,0.85,3.6571,54.57,ACTIVE,MetroPT-3 industrial air compressor telemetry,6.0883,0.1054
2020-02-02 23:51:47,compressor_01,6.15,400.0,0.85,3.6217,54.82,ACTIVE,MetroPT-3 industrial air compressor telemetry,6.13,0.0917
2020-02-02 23:51:57,compressor_01,6.1525,400.0,0.85,3.6232,54.98,ACTIVE,MetroPT-3 industrial air compressor telemetry,6.1708,0.0339
2020-02-02 23:52:07,compressor_01,5.935,400.0,0.85,3.4951,55.2,ACTIVE,MetroPT-3 industrial air compressor telemetry,6.0792,0.1249
2020-02-02 23:52:17,compressor_01,6.28,400.0,0.85,3.6983,55.55,ACTIVE,MetroPT-3 industrial air compressor telemetry,6.1225,0.1744
2020-02-02 23:52:27,compressor_01,4.075,400.0,0.85,2.3998,56.05,IDLE,MetroPT-3 industrial air compressor telemetry,5.43,1.1861
2020-02-02 23:52:37,compressor_01,4.03,400.0,0.85,2.3733,56.7,IDLE,MetroPT-3 industrial air compressor telemetry,4.795,1.2862
2020-02-02 23:52:47,compressor_01,4.045,400.0,0.85,2.3821,57.35,IDLE,MetroPT-3 industrial air compressor telemetry,4.05,0.0229
2020-02-02 23:52:57,compressor_01,4.0775,400.0,0.85,2.4012,57.8,IDLE,MetroPT-3 industrial air compressor telemetry,4.0508,0.0243
2020-02-02 23:53:07,compressor_01,3.975,400.0,0.85,2.3409,58.48,IDLE,MetroPT-3 industrial air compressor telemetry,4.0325,0.0524
2020-02-02 23:53:17,compressor_01,3.99,400.0,0.85,2.3497,59.08,IDLE,MetroPT-3 industrial air compressor telemetry,4.0142,0.0554
2020-02-02 23:53:26,compressor_01,4.005,400.0,0.85,2.3585,59.55,IDLE,MetroPT-3 industrial air compressor telemetry,3.99,0.015
2020-02-02 23:53:36,compressor_01,4.0475,400.0,0.85,2.3836,59.82,IDLE,MetroPT-3 industrial air compressor telemetry,4.0142,0.0298
2020-02-02 23:53:46,compressor_01,3.9725,400.0,0.85,2.3394,59.9,IDLE,MetroPT-3 industrial air compressor telemetry,4.0083,0.0376
2020-02-02 23:53:56,compressor_01,3.995,400.0,0.85,2.3526,59.85,IDLE,MetroPT-3 industrial air compressor telemetry,4.005,0.0385
2020-02-02 23:54:06,compressor_01,4.025,400.0,0.85,2.3703,59.6,IDLE,MetroPT-3 industrial air compressor telemetry,3.9975,0.0263
2020-02-02 23:54:16,compressor_01,3.965,400.0,0.85,2.335,59.58,IDLE,MetroPT-3 industrial air compressor telemetry,3.995,0.03
2020-02-02 23:54:26,compressor_01,3.9725,400.0,0.85,2.3394,59.3,IDLE,MetroPT-3 industrial air compressor telemetry,3.9875,0.0327
2020-02-02 23:54:36,compressor_01,3.99,400.0,0.85,2.3497,59.2,IDLE,MetroPT-3 industrial air compressor telemetry,3.9758,0.0128
2020-02-02 23:54:46,compressor_01,3.965,400.0,0.85,2.335,59.05,IDLE,MetroPT-3 industrial air compressor telemetry,3.9758,0.0128
2020-02-02 23:54:56,compressor_01,3.9425,400.0,0.85,2.3217,58.8,IDLE,MetroPT-3 industrial air compressor telemetry,3.9658,0.0238
2020-02-02 23:55:06,compressor_01,3.9525,400.0,0.85,2.3276,58.7,IDLE,MetroPT-3 industrial air compressor telemetry,3.9533,0.0113
2020-02-02 23:55:15,compressor_01,3.98,400.0,0.85,2.3438,58.5,IDLE,MetroPT-3 industrial air compressor telemetry,3.9583,0.0194
2020-02-02 23:55:25,compressor_01,3.94,400.0,0.85,2.3203,58.4,IDLE,MetroPT-3 industrial air compressor telemetry,3.9575,0.0205
2020-02-02 23:55:35,compressor_01,3.9425,400.0,0.85,2.3217,58.32,IDLE,MetroPT-3 industrial air compressor telemetry,3.9542,0.0224
2020-02-02 23:55:45,compressor_01,4.0275,400.0,0.85,2.3718,58.18,IDLE,MetroPT-3 industrial air compressor telemetry,3.97,0.0498
2020-02-02 23:55:55,compressor_01,3.9825,400.0,0.85,2.3453,58.1,IDLE,MetroPT-3 industrial air compressor telemetry,3.9842,0.0425
2020-02-02 23:56:05,compressor_01,3.9575,400.0,0.85,2.3306,58.02,IDLE,MetroPT-3 industrial air compressor telemetry,3.9892,0.0355
2020-02-02 23:56:15,compressor_01,3.9675,400.0,0.85,2.3364,57.9,IDLE,MetroPT-3 industrial air compressor telemetry,3.9692,0.0126
2020-02-02 23:56:25,compressor_01,4.02,400.0,0.85,2.3674,57.75,IDLE,MetroPT-3 industrial air compressor telemetry,3.9817,0.0336
2020-02-02 23:56:35,compressor_01,3.975,400.0,0.85,2.3409,57.82,IDLE,MetroPT-3 industrial air compressor telemetry,3.9875,0.0284
2020-02-02 23:56:45,compressor_01,3.9675,400.0,0.85,2.3364,57.73,IDLE,MetroPT-3 industrial air compressor telemetry,3.9875,0.0284
2020-02-02 23:56:55,compressor_01,4.0375,400.0,0.85,2.3777,57.6,IDLE,MetroPT-3 industrial air compressor telemetry,3.9933,0.0384
2020-02-02 23:57:04,compressor_01,3.985,400.0,0.85,2.3468,57.68,IDLE,MetroPT-3 industrial air compressor telemetry,3.9967,0.0364
2020-02-02 23:57:14,compressor_01,3.975,400.0,0.85,2.3409,57.6,IDLE,MetroPT-3 industrial air compressor telemetry,3.9992,0.0336
2020-02-02 23:57:24,compressor_01,4.0225,400.0,0.85,2.3688,57.58,IDLE,MetroPT-3 industrial air compressor telemetry,3.9942,0.025
2020-02-02 23:57:34,compressor_01,4.0225,400.0,0.85,2.3688,57.53,IDLE,MetroPT-3 industrial air compressor telemetry,4.0067,0.0274
2020-02-02 23:57:44,compressor_01,4.0075,400.0,0.85,2.36,57.42,IDLE,MetroPT-3 industrial air compressor telemetry,4.0175,0.0087
2020-02-02 23:57:54,compressor_01,3.9875,400.0,0.85,2.3482,57.5,IDLE,MetroPT-3 industrial air compressor telemetry,4.0058,0.0176
2020-02-02 23:58:04,compressor_01,4.0075,400.0,0.85,2.36,57.6,IDLE,MetroPT-3 industrial air compressor telemetry,4.0008,0.0115
2020-02-02 23:58:14,compressor_01,4.0225,400.0,0.85,2.3688,57.48,IDLE,MetroPT-3 industrial air compressor telemetry,4.0058,0.0176
2020-02-02 23:58:24,compressor_01,3.9425,400.0,0.85,2.3217,57.53,IDLE,MetroPT-3 industrial air compressor telemetry,3.9908,0.0425
2020-02-02 23:58:34,compressor_01,4.005,400.0,0.85,2.3585,57.6,IDLE,MetroPT-3 industrial air compressor telemetry,3.99,0.0421
2020-02-02 23:58:44,compressor_01,4.03,400.0,0.85,2.3733,57.6,IDLE,MetroPT-3 industrial air compressor telemetry,3.9925,0.0451
2020-02-02 23:58:53,compressor_01,4.0,400.0,0.85,2.3556,57.68,IDLE,MetroPT-3 industrial air compressor telemetry,4.0117,0.0161
2020-02-02 23:59:03,compressor_01,4.0125,400.0,0.85,2.363,57.7,IDLE,MetroPT-3 industrial air compressor telemetry,4.0142,0.0151
2020-02-02 23:59:13,compressor_01,0.045,400.0,0.85,0.0265,57.58,OFF,MetroPT-3 industrial air compressor telemetry,2.6858,2.287
2020-02-02 23:59:23,compressor_01,0.0425,400.0,0.85,0.025,57.6,OFF,MetroPT-3 industrial air compressor telemetry,1.3667,2.2914
2020-02-02 23:59:33,compressor_01,0.04,400.0,0.85,0.0236,57.7,OFF,MetroPT-3 industrial air compressor telemetry,0.0425,0.0025
2020-02-02 23:59:43,compressor_01,0.04,400.0,0.85,0.0236,57.82,OFF,MetroPT-3 industrial air compressor telemetry,0.0408,0.0014
2020-02-02 23:59:53,compressor_01,0.04,400.0,0.85,0.0236,57.88,OFF,MetroPT-3 industrial air compressor telemetry,0.04,0.0
2020-02-03 00:00:03,compressor_01,0.04,400.0,0.85,0.0236,57.82,OFF,MetroPT-3 industrial air compressor telemetry,0.04,0.0
2020-02-03 00:00:13,compressor_01,0.04,400.0,0.85,0.0236,57.88,OFF,MetroPT-3 industrial air compressor telemetry,0.04,0.0
2020-02-03 00:00:23,compressor_01,0.04,400.0,0.85,0.0236,57.85,OFF,MetroPT-3 industrial air compressor telemetry,0.04,0.0
2020-02-03 00:00:33,compressor_01,0.0375,400.0,0.85,0.0221,57.82,OFF,MetroPT-3 industrial air compressor telemetry,0.0392,0.0014
2020-02-03 00:00:43,compressor_01,0.0375,400.0,0.85,0.0221,57.8,OFF,MetroPT-3 industrial air compressor telemetry,0.0383,0.0014
2020-02-03 00:00:52,compressor_01,0.0375,400.0,0.85,0.0221,57.8,OFF,MetroPT-3 industrial air compressor telemetry,0.0375,0.0
2020-02-03 00:01:02,compressor_01,0.04,400.0,0.85,0.0236,57.62,OFF,MetroPT-3 industrial air compressor telemetry,0.0383,0.0014
2020-02-03 00:01:12,compressor_01,0.04,400.0,0.85,0.0236,57.6,OFF,MetroPT-3 industrial air compressor telemetry,0.0392,0.0014
2020-02-03 00:01:22,compressor_01,0.0375,400.0,0.85,0.0221,57.65,OFF,MetroPT-3 industrial air compressor telemetry,0.0392,0.0014
2020-02-03 00:01:32,compressor_01,0.0375,400.0,0.85,0.0221,57.58,OFF,MetroPT-3 industrial air compressor telemetry,0.0383,0.0014
2020-02-03 00:01:42,compressor_01,0.035,400.0,0.85,0.0206,57.48,OFF,MetroPT-3 industrial air compressor telemetry,0.0367,0.0014
2020-02-03 00:01:52,compressor_01,0.0375,400.0,0.85,0.0221,57.53,OFF,MetroPT-3 industrial air compressor telemetry,0.0367,0.0014
2020-02-03 00:02:02,compressor_01,0.0375,400.0,0.85,0.0221,57.42,OFF,MetroPT-3 industrial air compressor telemetry,0.0367,0.0014
2020-02-03 00:02:12,compressor_01,0.0375,400.0,0.85,0.0221,57.35,OFF,MetroPT-3 industrial air compressor telemetry,0.0375,0.0
2020-02-03 00:02:22,compressor_01,0.0375,400.0,0.85,0.0221,57.42,OFF,MetroPT-3 industrial air compressor telemetry,0.0375,0.0
2020-02-03 00:02:32,compressor_01,0.0375,400.0,0.85,0.0221,57.38,OFF,MetroPT-3 industrial air compressor telemetry,0.0375,0.0
2020-02-03 00:02:41,compressor_01,0.04,400.0,0.85,0.0236,57.32,OFF,MetroPT-3 industrial air compressor telemetry,0.0383,0.0014
2020-02-03 00:02:51,compressor_01,0.0375,400.0,0.85,0.0221,57.2,OFF,MetroPT-3 industrial air compressor telemetry,0.0383,0.0014
2020-02-03 00:03:01,compressor_01,0.0375,400.0,0.85,0.0221,57.22,OFF,MetroPT-3 industrial air compressor telemetry,0.0383,0.0014
2020-02-03 00:03:11,compressor_01,0.0375,400.0,0.85,0.0221,57.3,OFF,MetroPT-3 industrial air compressor telemetry,0.0375,0.0
2020-02-03 00:03:21,compressor_01,0.0375,400.0,0.85,0.0221,57.22,OFF,MetroPT-3 industrial air compressor telemetry,0.0375,0.0
2020-02-03 00:03:31,compressor_01,0.0375,400.0,0.85,0.0221,57.22,OFF,MetroPT-3 industrial air compressor telemetry,0.0375,0.0
2020-02-03 00:03:41,compressor_01,0.0375,400.0,0.85,0.0221,57.18,OFF,MetroPT-3 industrial air compressor telemetry,0.0375,0.0
2020-02-03 00:03:51,compressor_01,0.0375,400.0,0.85,0.0221,57.2,OFF,MetroPT-3 industrial air compressor telemetry,0.0375,0.0
2020-02-03 00:04:01,compressor_01,0.0375,400.0,0.85,0.0221,57.12,OFF,MetroPT-3 industrial air compressor telemetry,0.0375,0.0
2020-02-03 00:04:11,compressor_01,0.0375,400.0,0.85,0.0221,57.1,OFF,MetroPT-3 industrial air compressor telemetry,0.0375,0.0
2020-02-03 00:04:21,compressor_01,0.0375,400.0,0.85,0.0221,57.22,OFF,MetroPT-3 industrial air compressor telemetry,0.0375,0.0
2020-02-03 00:04:30,compressor_01,0.0375,400.0,0.85,0.0221,57.08,OFF,MetroPT-3 industrial air compressor telemetry,0.0375,0.0
2020-02-03 00:04:40,compressor_01,0.0375,400.0,0.85,0.0221,57.0,OFF,MetroPT-3 industrial air compressor telemetry,0.0375,0.0
2020-02-03 00:04:50,compressor_01,0.0375,400.0,0.85,0.0221,56.88,OFF,MetroPT-3 industrial air compressor telemetry,0.0375,0.0
2020-02-03 00:05:00,compressor_01,0.04,400.0,0.85,0.0236,56.92,OFF,MetroPT-3 industrial air compressor telemetry,0.0383,0.0014
2020-02-03 00:05:10,compressor_01,0.0375,400.0,0.85,0.0221,56.98,OFF,MetroPT-3 industrial air compressor telemetry,0.0383,0.0014
2020-02-03 00:05:20,compressor_01,0.0375,400.0,0.85,0.0221,57.0,OFF,MetroPT-3 industrial air compressor telemetry,0.0383,0.0014
2020-02-03 00:05:30,compressor_01,0.0375,400.0,0.85,0.0221,56.9,OFF,MetroPT-3 industrial air compressor telemetry,0.0375,0.0
2020-02-03 00:05:40,compressor_01,0.0375,400.0,0.85,0.0221,56.8,OFF,MetroPT-3 industrial air compressor telemetry,0.0375,0.0
2020-02-03 00:05:50,compressor_01,0.0375,400.0,0.85,0.0221,56.82,OFF,MetroPT-3 industrial air compressor telemetry,0.0375,0.0
2020-02-03 00:06:00,compressor_01,0.0375,400.0,0.85,0.0221,56.7,OFF,MetroPT-3 industrial air compressor telemetry,0.0375,0.0
2020-02-03 00:06:10,compressor_01,0.0375,400.0,0.85,0.0221,56.82,OFF,MetroPT-3 industrial air compressor telemetry,0.0375,0.0
2020-02-03 00:06:19,compressor_01,0.0375,400.0,0.85,0.0221,56.9,OFF,MetroPT-3 industrial air compressor telemetry,0.0375,0.0
2020-02-03 00:06:29,compressor_01,0.0375,400.0,0.85,0.0221,56.77,OFF,MetroPT-3 industrial air compressor telemetry,0.0375,0.0
2020-02-03 00:06:39,compressor_01,0.0375,400.0,0.85,0.0221,56.73,OFF,MetroPT-3 industrial air compressor telemetry,0.0375,0.0
2020-02-03 00:06:49,compressor_01,0.0375,400.0,0.85,0.0221,56.58,OFF,MetroPT-3 industrial air compressor telemetry,0.0375,0.0
2020-02-03 00:06:59,compressor_01,0.0375,400.0,0.85,0.0221,56.62,OFF,MetroPT-3 industrial air compressor telemetry,0.0375,0.0
2020-02-03 00:07:09,compressor_01,0.0375,400.0,0.85,0.0221,56.6,OFF,MetroPT-3 industrial air compressor telemetry,0.0375,0.0
2020-02-03 00:07:19,compressor_01,0.035,400.0,0.85,0.0206,56.62,OFF,MetroPT-3 industrial air compressor telemetry,0.0367,0.0014
2020-02-03 00:07:29,compressor_01,0.0375,400.0,0.85,0.0221,56.6,OFF,MetroPT-3 industrial air compressor telemetry,0.0367,0.0014
2020-02-03 00:07:39,compressor_01,0.0375,400.0,0.85,0.0221,56.5,OFF,MetroPT-3 industrial air compressor telemetry,0.0367,0.0014
2020-02-03 00:07:49,compressor_01,0.0375,400.0,0.85,0.0221,56.5,OFF,MetroPT-3 industrial air compressor telemetry,0.0375,0.0
2020-02-03 00:07:59,compressor_01,0.0375,400.0,0.85,0.0221,56.5,OFF,MetroPT-3 industrial air compressor telemetry,0.0375,0.0
2020-02-03 00:08:08,compressor_01,0.0375,400.0,0.85,0.0221,56.5,OFF,MetroPT-3 industrial air compressor telemetry,0.0375,0.0
2020-02-03 00:08:18,compressor_01,0.0375,400.0,0.85,0.0221,56.4,OFF,MetroPT-3 industrial air compressor telemetry,0.0375,0.0
2020-02-03 00:08:28,compressor_01,0.0375,400.0,0.85,0.0221,56.4,OFF,MetroPT-3 industrial air compressor telemetry,0.0375,0.0
2020-02-03 00:08:38,compressor_01,0.0375,400.0,0.85,0.0221,56.42,OFF,MetroPT-3 industrial air compressor telemetry,0.0375,0.0
2020-02-03 00:08:48,compressor_01,0.0375,400.0,0.85,0.0221,56.35,OFF,MetroPT-3 industrial air compressor telemetry,0.0375,0.0
2020-02-03 00:08:58,compressor_01,0.0375,400.0,0.85,0.0221,56.35,OFF,MetroPT-3 industrial air compressor telemetry,0.0375,0.0
