ts,machine_id,i_rms_a,v_nominal,pf_assumed,kw_est,temp_c,state_label,notes,i_mean_3samples,i_std_3samples
2024-01-01 01:23:15,laptop_charger_01,0.19,238.53,0.9,0.041,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.19,0.0
2024-01-01 01:23:17,laptop_charger_01,0.2,238.52,0.91,0.042,,ACTIVE,ESP32 NILM trace S4P10 laptop charger,0.1933,0.0058
2024-01-01 01:23:18,laptop_charger_01,0.19,238.21,0.9,0.04,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1933,0.0058
2024-01-01 01:23:20,laptop_charger_01,0.2,238.14,0.91,0.041,,ACTIVE,ESP32 NILM trace S4P10 laptop charger,0.1967,0.0058
2024-01-01 01:23:22,laptop_charger_01,0.19,238.37,0.9,0.041,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1933,0.0058
2024-01-01 01:23:24,laptop_charger_01,0.19,238.65,0.91,0.042,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1933,0.0058
2024-01-01 01:23:26,laptop_charger_01,0.2,238.51,0.9,0.041,,ACTIVE,ESP32 NILM trace S4P10 laptop charger,0.1933,0.0058
2024-01-01 01:23:28,laptop_charger_01,0.2,238.38,0.9,0.041,,ACTIVE,ESP32 NILM trace S4P10 laptop charger,0.1967,0.0058
2024-01-01 01:23:30,laptop_charger_01,0.19,238.4,0.89,0.038,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1967,0.0058
2024-01-01 01:23:32,laptop_charger_01,0.17,231.72,0.89,0.037,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1867,0.0153
2024-01-01 01:23:34,laptop_charger_01,0.17,232.05,0.89,0.037,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1767,0.0115
2024-01-01 01:23:36,laptop_charger_01,0.18,231.98,0.88,0.034,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1733,0.0058
2024-01-01 01:23:38,laptop_charger_01,0.17,231.97,0.88,0.035,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1733,0.0058
2024-01-01 01:23:40,laptop_charger_01,0.17,231.79,0.9,0.041,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1733,0.0058
2024-01-01 01:23:42,laptop_charger_01,0.18,238.61,0.9,0.04,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1733,0.0058
2024-01-01 01:23:44,laptop_charger_01,0.18,238.76,0.9,0.041,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1767,0.0058
2024-01-01 01:23:46,laptop_charger_01,0.18,238.88,0.91,0.042,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.18,0.0
2024-01-01 01:23:47,laptop_charger_01,0.19,238.67,0.91,0.041,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1833,0.0058
2024-01-01 01:23:49,laptop_charger_01,0.19,238.7,0.9,0.041,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1867,0.0058
2024-01-01 01:23:51,laptop_charger_01,0.19,238.8,0.91,0.042,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.19,0.0
2024-01-01 01:23:53,laptop_charger_01,0.2,238.78,0.91,0.042,,ACTIVE,ESP32 NILM trace S4P10 laptop charger,0.1933,0.0058
2024-01-01 01:23:55,laptop_charger_01,0.19,238.94,0.91,0.043,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1933,0.0058
2024-01-01 01:23:57,laptop_charger_01,0.19,238.88,0.9,0.041,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1933,0.0058
2024-01-01 01:23:59,laptop_charger_01,0.19,238.72,0.9,0.042,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.19,0.0
2024-01-01 01:24:01,laptop_charger_01,0.19,238.65,0.9,0.04,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.19,0.0
2024-01-01 01:24:03,laptop_charger_01,0.19,238.96,0.9,0.039,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.19,0.0
2024-01-01 01:24:05,laptop_charger_01,0.19,239.18,0.9,0.04,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.19,0.0
2024-01-01 01:24:07,laptop_charger_01,0.19,239.07,0.91,0.044,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.19,0.0
2024-01-01 01:24:09,laptop_charger_01,0.19,239.18,0.9,0.041,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.19,0.0
2024-01-01 01:24:11,laptop_charger_01,0.2,239.13,0.91,0.042,,ACTIVE,ESP32 NILM trace S4P10 laptop charger,0.1933,0.0058
2024-01-01 01:24:13,laptop_charger_01,0.19,239.0,0.9,0.041,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1933,0.0058
2024-01-01 01:24:15,laptop_charger_01,0.19,239.0,0.9,0.039,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1933,0.0058
2024-01-01 01:24:16,laptop_charger_01,0.19,239.27,0.9,0.04,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.19,0.0
2024-01-01 01:24:18,laptop_charger_01,0.19,239.37,0.9,0.04,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.19,0.0
2024-01-01 01:24:20,laptop_charger_01,0.19,239.09,0.9,0.04,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.19,0.0
2024-01-01 01:24:22,laptop_charger_01,0.19,239.32,0.9,0.04,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.19,0.0
2024-01-01 01:24:24,laptop_charger_01,0.19,239.26,0.9,0.041,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.19,0.0
2024-01-01 01:24:26,laptop_charger_01,0.19,239.53,0.9,0.041,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.19,0.0
2024-01-01 01:24:28,laptop_charger_01,0.19,239.43,0.91,0.042,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.19,0.0
2024-01-01 01:24:30,laptop_charger_01,0.19,239.28,0.9,0.041,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.19,0.0
2024-01-01 01:24:32,laptop_charger_01,0.19,239.42,0.9,0.041,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.19,0.0
2024-01-01 01:24:34,laptop_charger_01,0.19,239.41,0.91,0.042,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.19,0.0
2024-01-01 01:24:36,laptop_charger_01,0.19,239.34,0.9,0.041,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.19,0.0
2024-01-01 01:24:38,laptop_charger_01,0.19,239.38,0.9,0.042,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.19,0.0
2024-01-01 01:24:40,laptop_charger_01,0.19,239.03,0.9,0.041,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.19,0.0
2024-01-01 01:24:42,laptop_charger_01,0.19,239.01,0.9,0.041,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.19,0.0
2024-01-01 01:24:44,laptop_charger_01,0.19,239.37,0.9,0.041,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.19,0.0
2024-01-01 01:24:45,laptop_charger_01,0.2,239.01,0.9,0.04,,ACTIVE,ESP32 NILM trace S4P10 laptop charger,0.1933,0.0058
2024-01-01 01:24:47,laptop_charger_01,0.19,238.97,0.9,0.04,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1933,0.0058
2024-01-01 01:24:49,laptop_charger_01,0.2,238.96,0.9,0.04,,ACTIVE,ESP32 NILM trace S4P10 laptop charger,0.1967,0.0058
2024-01-01 01:24:51,laptop_charger_01,0.19,239.27,0.9,0.039,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1933,0.0058
2024-01-01 01:24:53,laptop_charger_01,0.19,239.13,0.9,0.041,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1933,0.0058
2024-01-01 01:24:55,laptop_charger_01,0.18,239.31,0.9,0.041,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1867,0.0058
2024-01-01 01:24:57,laptop_charger_01,0.18,239.21,0.91,0.042,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1833,0.0058
2024-01-01 01:24:59,laptop_charger_01,0.18,238.85,0.9,0.041,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.18,0.0
2024-01-01 01:25:01,laptop_charger_01,0.19,238.7,0.9,0.04,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1833,0.0058
2024-01-01 01:25:03,laptop_charger_01,0.19,238.69,0.91,0.042,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1867,0.0058
2024-01-01 01:25:05,laptop_charger_01,0.19,238.89,0.9,0.042,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.19,0.0
2024-01-01 01:25:07,laptop_charger_01,0.19,238.91,0.9,0.041,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.19,0.0
2024-01-01 01:25:09,laptop_charger_01,0.18,238.83,0.9,0.041,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1867,0.0058
2024-01-01 01:25:11,laptop_charger_01,0.18,238.67,0.9,0.039,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1833,0.0058
2024-01-01 01:25:13,laptop_charger_01,0.19,238.81,0.9,0.04,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1833,0.0058
2024-01-01 01:25:15,laptop_charger_01,0.19,238.76,0.9,0.041,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1867,0.0058
2024-01-01 01:25:16,laptop_charger_01,0.19,238.9,0.9,0.04,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.19,0.0
2024-01-01 01:25:18,laptop_charger_01,0.19,238.76,0.9,0.04,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.19,0.0
2024-01-01 01:25:20,laptop_charger_01,0.19,238.58,0.9,0.038,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.19,0.0
2024-01-01 01:25:22,laptop_charger_01,0.18,238.75,0.9,0.04,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1867,0.0058
2024-01-01 01:25:24,laptop_charger_01,0.19,238.97,0.9,0.039,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1867,0.0058
2024-01-01 01:25:26,laptop_charger_01,0.19,238.64,0.9,0.038,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1867,0.0058
2024-01-01 01:25:28,laptop_charger_01,0.19,238.78,0.9,0.038,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.19,0.0
2024-01-01 01:25:30,laptop_charger_01,0.19,238.43,0.91,0.041,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.19,0.0
2024-01-01 01:25:32,laptop_charger_01,0.19,238.79,0.9,0.041,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.19,0.0
2024-01-01 01:25:34,laptop_charger_01,0.19,238.68,0.9,0.039,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.19,0.0
2024-01-01 01:25:36,laptop_charger_01,0.19,238.47,0.9,0.039,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.19,0.0
2024-01-01 01:25:38,laptop_charger_01,0.19,238.72,0.9,0.039,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.19,0.0
2024-01-01 01:25:40,laptop_charger_01,0.18,238.71,0.9,0.038,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1867,0.0058
2024-01-01 01:25:42,laptop_charger_01,0.19,238.75,0.9,0.038,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1867,0.0058
2024-01-01 01:25:44,laptop_charger_01,0.2,238.58,0.9,0.038,,ACTIVE,ESP32 NILM trace S4P10 laptop charger,0.19,0.01
2024-01-01 01:25:45,laptop_charger_01,0.2,238.55,0.9,0.038,,ACTIVE,ESP32 NILM trace S4P10 laptop charger,0.1967,0.0058
2024-01-01 01:25:47,laptop_charger_01,0.19,238.74,0.9,0.04,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1967,0.0058
2024-01-01 01:25:49,laptop_charger_01,0.19,238.72,0.9,0.04,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1933,0.0058
2024-01-01 01:25:51,laptop_charger_01,0.19,238.6,0.9,0.039,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.19,0.0
2024-01-01 01:25:53,laptop_charger_01,0.19,238.84,0.9,0.039,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.19,0.0
2024-01-01 01:25:55,laptop_charger_01,0.19,238.94,0.9,0.04,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.19,0.0
2024-01-01 01:25:57,laptop_charger_01,0.19,239.18,0.9,0.04,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.19,0.0
2024-01-01 01:25:59,laptop_charger_01,0.19,238.83,0.9,0.039,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.19,0.0
2024-01-01 01:26:01,laptop_charger_01,0.19,238.97,0.9,0.039,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.19,0.0
2024-01-01 01:26:03,laptop_charger_01,0.19,238.91,0.9,0.039,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.19,0.0
2024-01-01 01:26:05,laptop_charger_01,0.19,239.11,0.9,0.04,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.19,0.0
2024-01-01 01:26:07,laptop_charger_01,0.2,238.89,0.9,0.039,,ACTIVE,ESP32 NILM trace S4P10 laptop charger,0.1933,0.0058
2024-01-01 01:26:09,laptop_charger_01,0.19,238.95,0.9,0.04,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1933,0.0058
2024-01-01 01:26:11,laptop_charger_01,0.19,238.91,0.9,0.039,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1933,0.0058
2024-01-01 01:26:13,laptop_charger_01,0.19,238.89,0.9,0.04,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.19,0.0
2024-01-01 01:26:14,laptop_charger_01,0.19,238.73,0.9,0.039,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.19,0.0
2024-01-01 01:26:16,laptop_charger_01,0.19,238.59,0.9,0.04,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.19,0.0
2024-01-01 01:26:18,laptop_charger_01,0.18,238.75,0.9,0.039,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1867,0.0058
2024-01-01 01:26:20,laptop_charger_01,0.18,238.6,0.9,0.041,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1833,0.0058
2024-01-01 01:26:22,laptop_charger_01,0.19,238.92,0.9,0.04,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1833,0.0058
2024-01-01 01:26:24,laptop_charger_01,0.2,238.82,0.9,0.04,,ACTIVE,ESP32 NILM trace S4P10 laptop charger,0.19,0.01
2024-01-01 01:26:26,laptop_charger_01,0.19,238.85,0.9,0.04,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1933,0.0058
2024-01-01 01:26:28,laptop_charger_01,0.2,239.01,0.9,0.039,,ACTIVE,ESP32 NILM trace S4P10 laptop charger,0.1967,0.0058
2024-01-01 01:26:30,laptop_charger_01,0.19,238.81,0.9,0.039,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1933,0.0058
2024-01-01 01:26:32,laptop_charger_01,0.19,238.71,0.9,0.039,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1933,0.0058
2024-01-01 01:26:34,laptop_charger_01,0.17,232.15,0.88,0.034,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1833,0.0115
2024-01-01 01:26:36,laptop_charger_01,0.17,232.13,0.88,0.034,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1767,0.0115
2024-01-01 01:26:38,laptop_charger_01,0.17,232.15,0.88,0.034,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.17,0.0
2024-01-01 01:26:40,laptop_charger_01,0.17,232.08,0.88,0.034,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.17,0.0
2024-01-01 01:26:42,laptop_charger_01,0.18,232.08,0.88,0.034,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1733,0.0058
2024-01-01 01:26:43,laptop_charger_01,0.19,239.0,0.9,0.04,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.18,0.01
2024-01-01 01:26:45,laptop_charger_01,0.19,238.92,0.9,0.04,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1867,0.0058
2024-01-01 01:26:47,laptop_charger_01,0.2,238.75,0.9,0.041,,ACTIVE,ESP32 NILM trace S4P10 laptop charger,0.1933,0.0058
2024-01-01 01:26:49,laptop_charger_01,0.2,238.59,0.9,0.039,,ACTIVE,ESP32 NILM trace S4P10 laptop charger,0.1967,0.0058
2024-01-01 01:26:51,laptop_charger_01,0.19,238.73,0.9,0.04,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1967,0.0058
2024-01-01 01:26:53,laptop_charger_01,0.19,238.52,0.9,0.039,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1933,0.0058
2024-01-01 01:26:55,laptop_charger_01,0.18,238.83,0.9,0.039,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1867,0.0058
2024-01-01 01:26:57,laptop_charger_01,0.18,238.31,0.9,0.04,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1833,0.0058
2024-01-01 01:26:59,laptop_charger_01,0.19,238.57,0.9,0.039,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1833,0.0058
2024-01-01 01:27:01,laptop_charger_01,0.18,238.64,0.9,0.039,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1833,0.0058
2024-01-01 01:27:03,laptop_charger_01,0.19,238.91,0.9,0.038,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1867,0.0058
2024-01-01 01:27:05,laptop_charger_01,0.19,239.03,0.9,0.038,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1867,0.0058
2024-01-01 01:27:07,laptop_charger_01,0.2,238.91,0.9,0.037,,ACTIVE,ESP32 NILM trace S4P10 laptop charger,0.1933,0.0058
2024-01-01 01:27:09,laptop_charger_01,0.19,238.8,0.9,0.039,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1933,0.0058
2024-01-01 01:27:11,laptop_charger_01,0.19,238.88,0.9,0.038,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1933,0.0058
2024-01-01 01:27:12,laptop_charger_01,0.19,239.07,0.9,0.04,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.19,0.0
2024-01-01 01:27:14,laptop_charger_01,0.18,238.74,0.9,0.041,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1867,0.0058
2024-01-01 01:27:16,laptop_charger_01,0.19,238.87,0.9,0.04,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1867,0.0058
2024-01-01 01:27:18,laptop_charger_01,0.18,239.12,0.9,0.04,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1833,0.0058
2024-01-01 01:27:20,laptop_charger_01,0.19,238.89,0.9,0.04,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1867,0.0058
2024-01-01 01:27:22,laptop_charger_01,0.18,238.98,0.9,0.04,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1833,0.0058
2024-01-01 01:27:24,laptop_charger_01,0.18,239.25,0.9,0.04,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1833,0.0058
2024-01-01 01:27:26,laptop_charger_01,0.19,239.23,0.9,0.041,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1833,0.0058
2024-01-01 01:27:28,laptop_charger_01,0.18,239.01,0.9,0.041,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1833,0.0058
2024-01-01 01:27:30,laptop_charger_01,0.19,239.0,0.9,0.039,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1867,0.0058
2024-01-01 01:27:32,laptop_charger_01,0.19,239.07,0.9,0.038,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1867,0.0058
2024-01-01 01:27:34,laptop_charger_01,0.19,238.85,0.9,0.04,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.19,0.0
2024-01-01 01:27:36,laptop_charger_01,0.19,239.03,0.9,0.039,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.19,0.0
2024-01-01 01:27:38,laptop_charger_01,0.19,238.7,0.9,0.04,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.19,0.0
2024-01-01 01:27:40,laptop_charger_01,0.19,238.89,0.9,0.04,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.19,0.0
2024-01-01 01:27:41,laptop_charger_01,0.19,238.63,0.9,0.04,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.19,0.0
2024-01-01 01:27:43,laptop_charger_01,0.19,238.89,0.9,0.04,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.19,0.0
2024-01-01 01:27:45,laptop_charger_01,0.19,238.94,0.9,0.04,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.19,0.0
2024-01-01 01:27:47,laptop_charger_01,0.19,238.91,0.9,0.04,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.19,0.0
2024-01-01 01:27:49,laptop_charger_01,0.19,239.27,0.9,0.04,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.19,0.0
2024-01-01 01:27:51,laptop_charger_01,0.19,238.94,0.9,0.041,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.19,0.0
2024-01-01 01:27:53,laptop_charger_01,0.19,238.85,0.9,0.04,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.19,0.0
2024-01-01 01:27:55,laptop_charger_01,0.19,239.1,0.9,0.042,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.19,0.0
2024-01-01 01:27:57,laptop_charger_01,0.18,238.98,0.9,0.041,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1867,0.0058
2024-01-01 01:27:59,laptop_charger_01,0.18,238.94,0.9,0.04,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1833,0.0058
2024-01-01 01:28:01,laptop_charger_01,0.18,238.89,0.9,0.041,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.18,0.0
2024-01-01 01:28:03,laptop_charger_01,0.18,238.79,0.9,0.041,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.18,0.0
2024-01-01 01:28:05,laptop_charger_01,0.19,239.07,0.9,0.041,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1833,0.0058
2024-01-01 01:28:07,laptop_charger_01,0.19,238.79,0.9,0.041,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1867,0.0058
2024-01-01 01:28:09,laptop_charger_01,0.19,238.9,0.9,0.04,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.19,0.0
2024-01-01 01:28:11,laptop_charger_01,0.19,238.79,0.9,0.04,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.19,0.0
2024-01-01 01:28:12,laptop_charger_01,0.18,238.8,0.9,0.039,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1867,0.0058
2024-01-01 01:28:14,laptop_charger_01,0.18,238.8,0.9,0.04,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1833,0.0058
2024-01-01 01:28:16,laptop_charger_01,0.18,238.87,0.9,0.04,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.18,0.0
2024-01-01 01:28:18,laptop_charger_01,0.19,238.7,0.9,0.041,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1833,0.0058
2024-01-01 01:28:20,laptop_charger_01,0.19,238.65,0.9,0.041,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1867,0.0058
2024-01-01 01:28:22,laptop_charger_01,0.19,238.6,0.9,0.04,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.19,0.0
2024-01-01 01:28:24,laptop_charger_01,0.19,238.67,0.9,0.04,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.19,0.0
2024-01-01 01:28:26,laptop_charger_01,0.19,238.53,0.9,0.039,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.19,0.0
2024-01-01 01:28:28,laptop_charger_01,0.19,238.41,0.9,0.039,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.19,0.0
2024-01-01 01:28:30,laptop_charger_01,0.19,238.41,0.9,0.038,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.19,0.0
2024-01-01 01:28:32,laptop_charger_01,0.19,238.05,0.9,0.038,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.19,0.0
2024-01-01 01:28:34,laptop_charger_01,0.19,238.54,0.9,0.038,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.19,0.0
2024-01-01 01:28:36,laptop_charger_01,0.19,238.34,0.9,0.039,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.19,0.0
2024-01-01 01:28:38,laptop_charger_01,0.19,238.45,0.9,0.04,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.19,0.0
2024-01-01 01:28:40,laptop_charger_01,0.19,238.34,0.9,0.04,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.19,0.0
2024-01-01 01:28:41,laptop_charger_01,0.19,238.4,0.9,0.038,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.19,0.0
2024-01-01 01:28:43,laptop_charger_01,0.19,238.39,0.9,0.039,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.19,0.0
2024-01-01 01:28:45,laptop_charger_01,0.19,238.69,0.9,0.039,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.19,0.0
2024-01-01 01:28:47,laptop_charger_01,0.19,238.32,0.9,0.039,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.19,0.0
2024-01-01 01:28:49,laptop_charger_01,0.19,238.45,0.9,0.039,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.19,0.0
2024-01-01 01:28:51,laptop_charger_01,0.19,238.33,0.9,0.039,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.19,0.0
2024-01-01 01:28:53,laptop_charger_01,0.19,238.42,0.9,0.039,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.19,0.0
2024-01-01 01:28:55,laptop_charger_01,0.18,238.29,0.9,0.04,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1867,0.0058
2024-01-01 01:28:57,laptop_charger_01,0.19,238.32,0.9,0.039,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1867,0.0058
2024-01-01 01:28:59,laptop_charger_01,0.19,238.33,0.9,0.039,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1867,0.0058
2024-01-01 01:29:01,laptop_charger_01,0.19,238.2,0.9,0.04,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.19,0.0
2024-01-01 01:29:03,laptop_charger_01,0.19,238.29,0.9,0.039,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.19,0.0
2024-01-01 01:29:05,laptop_charger_01,0.19,238.24,0.9,0.04,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.19,0.0
2024-01-01 01:29:07,laptop_charger_01,0.19,238.24,0.9,0.039,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.19,0.0
2024-01-01 01:29:09,laptop_charger_01,0.19,238.4,0.9,0.039,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.19,0.0
2024-01-01 01:29:10,laptop_charger_01,0.19,238.51,0.9,0.039,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.19,0.0
2024-01-01 01:29:12,laptop_charger_01,0.19,238.06,0.9,0.04,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.19,0.0
2024-01-01 01:29:14,laptop_charger_01,0.19,238.63,0.9,0.041,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.19,0.0
